ICAO,Airport Name,City,State,Country,Airport Link
VIDP,Indira Gandhi International Delhi,Delhi,DL ,INDIA,https://acukwik.com/Airport-Info/VIDP
VEDO,Deoghar,Deoghar, ,INDIA,https://acukwik.com/Airport-Info/VEDO
VEDB,Dhanbad,Dhanbad,JH ,INDIA,https://acukwik.com/Airport-Info/VEDB
VEMR,Dimapur,Dimapur,NL ,INDIA,https://acukwik.com/Airport-Info/VEMR
VADU,Diu,Diu,GJ ,INDIA,https://acukwik.com/Airport-Info/VADU
VODG,Dundigul Academy,Dundigul,AP ,INDIA,https://acukwik.com/Airport-Info/VODG
VEDG,Durgapur/Kazi Nazrul Islam,Durgapur,WB ,INDIA,https://acukwik.com/Airport-Info/VEDG
VERB,Raibarelly/Fursatganj,Fursatganj,UP ,INDIA,https://acukwik.com/Airport-Info/VERB
VEPY,Gangtok/Pakyong,Gangtok,SK ,INDIA,https://acukwik.com/Airport-Info/VEPY
VEGY,Gaya,Gaya,BR ,INDIA,https://acukwik.com/Airport-Info/VEGY
VIDX,Hindon (Hindan),Ghaziabad,UP ,INDIA,https://acukwik.com/Airport-Info/VIDX
VOGO,Goa Dabolim Vasco da Gama,Goa,GA ,INDIA,https://acukwik.com/Airport-Info/VOGO
VAGD,Gondia Birsi,Gondia,MH ,INDIA,https://acukwik.com/Airport-Info/VAGD
VEGK,Gorakhpur AB,Gorakhpur,UP ,INDIA,https://acukwik.com/Airport-Info/VEGK
VAGN,Guna,Guna,MP ,INDIA,https://acukwik.com/Airport-Info/VAGN
VEGT,Guwahati/Lokapriya Gopinath Bordoloi Intl,Guwahati,AS ,INDIA,https://acukwik.com/Airport-Info/VEGT
VIGR,Gwalior/Maharajpur AB,Gwalior,MP ,INDIA,https://acukwik.com/Airport-Info/VIGR
VEHK,Hirakud,Hirakud,OR ,INDIA,https://acukwik.com/Airport-Info/VEHK
VIHR,Hisar,Hisar,HR ,INDIA,https://acukwik.com/Airport-Info/VIHR
VOHB,Hubli (Hubballi),Hubli,KA ,INDIA,https://acukwik.com/Airport-Info/VOHB
VOHK,Hakimpet Air Force Station,Hyderabad,AP ,INDIA,https://acukwik.com/Airport-Info/VOHK
VOHY,Hyderabad/Begumpet,Hyderabad,AP ,INDIA,https://acukwik.com/Airport-Info/VOHY
VOHS,Shamshabad (Hyderabad)/Rajiv Gandhi International,Hyderabad, ,INDIA,https://acukwik.com/Airport-Info/VOHS
VEIM,Imphal,Imphal,MN ,INDIA,https://acukwik.com/Airport-Info/VEIM
VAID,Indore/Devi Ahilyabai Holkar,Indore,MP ,INDIA,https://acukwik.com/Airport-Info/VAID
VEHO,Itanagar/Donyi Polo (Hollongi),Itanagar,AR ,INDIA,https://acukwik.com/Airport-Info/VEHO
VAJB,Jabalpur,Jabalpur,MP ,INDIA,https://acukwik.com/Airport-Info/VAJB
VEJR,Jagdalpur/Maa Danteswari,Jagdalpur, ,INDIA,https://acukwik.com/Airport-Info/VEJR
VIJP,Jaipur/Sanganer,Jaipur,RJ ,INDIA,https://acukwik.com/Airport-Info/VIJP
VIJR,Jaisalmer,Jaisalmer,RJ ,INDIA,https://acukwik.com/Airport-Info/VIJR
VAJL,Jalgaon,Jalgaon,MH ,INDIA,https://acukwik.com/Airport-Info/VAJL
VIJU,Jammu AB,Jammu,JK ,INDIA,https://acukwik.com/Airport-Info/VIJU
VAJM,Jamnagar AB,Jamnagar,GJ ,INDIA,https://acukwik.com/Airport-Info/VAJM
VEJS,Jamshedpur/Sonari,Jamshedpur,JH ,INDIA,https://acukwik.com/Airport-Info/VEJS
VEJP,Jeypore (Jayapur),Jeypore,OR ,INDIA,https://acukwik.com/Airport-Info/VEJP
VIJN,Jhansi,Jhansi,UP ,INDIA,https://acukwik.com/Airport-Info/VIJN
VEJH,Jharsuguda,Jharsuguda,OR ,INDIA,https://acukwik.com/Airport-Info/VEJH
VIJO,Jodhpur,Jodhpur,RJ ,INDIA,https://acukwik.com/Airport-Info/VIJO
VEJT,Jorhat AB,Jorhat,AS ,INDIA,https://acukwik.com/Airport-Info/VEJT
VASD,Kakadi/Shirdi,Kakardi,MH ,INDIA,https://acukwik.com/Airport-Info/VASD
VOGB,Kalaburagi,Kalaburagi,KA ,INDIA,https://acukwik.com/Airport-Info/VOGB
VEKM,Kamalpur,Kamalpur,TR ,INDIA,https://acukwik.com/Airport-Info/VEKM
VAKE,Kandla,Kandla,GJ ,INDIA,https://acukwik.com/Airport-Info/VAKE
VIGG,Dharamshala/Kangra-Gaggal,Kangra,HP ,INDIA,https://acukwik.com/Airport-Info/VIGG
VOKN,Kannur International,Kannur,KL ,INDIA,https://acukwik.com/Airport-Info/VOKN
