ICAO,Airport Name,City,State,Country,Airport Link
UWOO,Orenburg/Y A Gagarin,Orenburg,ORE ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UWOO
UWOR,Orsk,Orsk,ORE ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UWOR
UWPP,Penza South or Penza ,Penza,PNZ ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UWPP
USPP,Perm/Bolshoe Savino,Perm,PER ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/USPP
UHPP,Petropavlovsk-Kamchatski/Yelizovo,Petropavlovsk,KAM ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UHPP
ULPB,Petrozavodsk/Besovets,Petrozavodsk, ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/ULPB
UHMP,Pevek,Pevek,CHU ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UHMP
UHMD,Provideniya Bay,Provideniya Bay,CHU ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UHMD
ULOO,Pskov,Pskov,PSK ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/ULOO
URRR,Rostov-Na-Donu (Rostov-on-Don),Rostov-Na-Donu,ROS ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/URRR
URRP,Platov,Rostov-on-Don,ROS ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/URRP
USDA,Sabetta International,Sabetta, ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/USDA
USDD,Salekhard,Salekhard, ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/USDD
UWWW,Samara/Kurumoch International,Samara,SAM ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UWWW
UWPS,Saransk,Saransk, ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UWPS
UWSG,Saratov Gagarin Intl,Saratov,SAR ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UWSG
UWSS,Saratov/Tsentralny,Saratov,SAR ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UWSS
URSS,Sochi Adler International,Sochi, ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/URSS
ULLI,St Petersburg Pulkovo,St Petersburg,SPE ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/ULLI
URMT,Stavropol/Shpakovskoye,Stavropol, ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/URMT
USRR,Surgut,Surgut,TYU ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/USRR
UUYY,Syktyvkar,Syktyvkar, ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UUYY
UEMH,Teply Klyuch,Teply Klyuch,SAK ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UEMH
UEST,Tiksi AB,Tiksi, ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UEST
UNTT,Tomsk - Bogashevo,Tomsk,TOM ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UNTT
UUWV,Klokovo AFB,Tula,TUL ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UUWV
UUEM,Tver/Migalovo AB,Tver,TVE ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UUEM
UUBN,Tver/Zmeyevo,Tver,TVE ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UUBN
USTR,Tyumen/Roschino,Tyumen,TYU ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/USTR
UERP,Poliarny/Polyarny,Udachny, ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UERP
UWUU,Ufa,Ufa, ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UWUU
UUYH,Ukhta,Ukhta, ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UUYH
UIUU,Ulan-Ude/Mukhino/Baikal International,Ulan-Ude, ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UIUU
UWLL,Ulyanovsk Baratayevka ,Ulyanovsk,ULY ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UWLL
UWLW,Ulyanovsk East/Vostochny International,Ulyanovsk,ULY ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UWLW
UUYS,Usinsk,Usinsk, ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UUYS
UITT,Ust-Kut,Ust-Kut,IRK ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UITT
UEBT,Ust-Kuyga,Ust-Kuyga,SAK ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UEBT
ULWU,Veliky Ustyug,Veliky Ustyug,VLG ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/ULWU
URMO,Vladikavkaz/Beslan,Vladikavkaz, ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/URMO
UHWW,Vladivostok/Knevichi,Vladivostok, ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UHWW
URWW,Volgograd/Gumrak,Volgograd,VGG ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/URWW
UUYW,Vorkuta,Vorkuta, ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UUYW
UUOO,Voronezh/Chertovitskoye,Voronezh,VOR ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UUOO
UEEE,Yakutsk,Yakutsk, ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UEEE
UUDL,Yaroslavl/Tunoshna,Yaroslavl,YAR ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UUDL
USSS,Yekaterinburg/Koltsovo,Yekaterinburg,SVE ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/USSS
UHSS,Yuzhno-Sakhalinsk/Khomutovo,Yuzhno,SAK ,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UHSS
