ICAO,Airport Name,City,State,Country,Airport Link
WARR,Surabaya/Juanda International,Surabaya,JI ,INDONESIA,https://acukwik.com/Airport-Info/WARR
WAMH,Tahuna//Naha (Sulawesi),Tahuna/Sulawesi,SA ,INDONESIA,https://acukwik.com/Airport-Info/WAMH
WITK,Takengon/Rembele,Takengon,AC ,INDONESIA,https://acukwik.com/Airport-Info/WITK
WAMN,Sangihe Talaud Island/Melonguane,Talaud Is/Melonguane,SA ,INDONESIA,https://acukwik.com/Airport-Info/WAMN
WAFB,Tana Toraja,Tana Toraja,SN ,INDONESIA,https://acukwik.com/Airport-Info/WAFB
WAKT,Tanah Merah,Tanah Merah, ,INDONESIA,https://acukwik.com/Airport-Info/WAKT
WIRR,Tangerang/Budiarto,Tangerang,BT ,INDONESIA,https://acukwik.com/Airport-Info/WIRR
WIHP,Tangerang/Pondok Cabe,Tangerang,BT ,INDONESIA,https://acukwik.com/Airport-Info/WIHP
WIDT,Tanjung Balai Karimun/Raja Haji Abdullah (Seibati),Tanjung Balai,RI ,INDONESIA,https://acukwik.com/Airport-Info/WIDT
WIKT,Tanjung Pandan/H As Hanandjoeddin (Belitung Is),Tanjung Pandan,BB ,INDONESIA,https://acukwik.com/Airport-Info/WIKT
WAQT,Tanjung Redep/Kalimarau (E. Kalimantan),Tanjung Redep,KI ,INDONESIA,https://acukwik.com/Airport-Info/WAQT
WALT,Tanjung Santan (E. Kalimantan),Tanjung Santan,KI ,INDONESIA,https://acukwik.com/Airport-Info/WALT
WAQD,Tanjung Selor/Tanjung Harapan,Tanjung Selor,KU ,INDONESIA,https://acukwik.com/Airport-Info/WAQD
WIDN,Tanjungpinang/Raja Haji Fisabilillah Intl,Tanjungpinang,KR ,INDONESIA,https://acukwik.com/Airport-Info/WIDN
WITA,Teuku Cut Ali,Tapak Tuan,AC ,INDONESIA,https://acukwik.com/Airport-Info/WITA
WAQQ,Tarakan/Juwata,Tarakan,KU ,INDONESIA,https://acukwik.com/Airport-Info/WAQQ
WICM,Tasikmalaya/Wiriadinata (Cibeureum AB),Tasikmalaya,JB ,INDONESIA,https://acukwik.com/Airport-Info/WICM
WAEE,Ternate/Sultan Babullah,Ternate,MU ,INDONESIA,https://acukwik.com/Airport-Info/WAEE
WAPM,Tiakur/Jos Orno Imsula,Tiakur,MA ,INDONESIA,https://acukwik.com/Airport-Info/WAPM
WAYY,Timika/Moses Kilangin (Tembagapura),Timika,PA ,INDONESIA,https://acukwik.com/Airport-Info/WAYY
WAEK,Tobelo/Kuabang (Kao),Tobelo,MU ,INDONESIA,https://acukwik.com/Airport-Info/WAEK
WAFL,Toli-Toli/Sultan Bantilan (Lalos),Toli-Toli,ST ,INDONESIA,https://acukwik.com/Airport-Info/WAFL
WAOW,Tumbang Samba,Tumbang Samba,KT ,INDONESIA,https://acukwik.com/Airport-Info/WAOW
WAAA,Ujung Pandang/Sultan Hasanuddin Intl/Makassar,Ujung Pandang,SN ,INDONESIA,https://acukwik.com/Airport-Info/WAAA
WASK,Utarom/Kaimana,Utarom,PA ,INDONESIA,https://acukwik.com/Airport-Info/WASK
WATK,Tambolaka/Lede Kalumbang (Sumba Isl),Waikabubak,NT ,INDONESIA,https://acukwik.com/Airport-Info/WATK
WATU,Waingapu/Umbu Mehang Kunda (Mau Hau),Waingapu/Sumba,NT ,INDONESIA,https://acukwik.com/Airport-Info/WATU
WAWD,Wakatobi/Matahora,Wakatobi,SG ,INDONESIA,https://acukwik.com/Airport-Info/WAWD
WAVV,Wamena (Jayawijaya),Wamena,PA ,INDONESIA,https://acukwik.com/Airport-Info/WAVV
WIPO,Way Kanan/Gatot Subrato (Sumatra),Way Kanan,SS ,INDONESIA,https://acukwik.com/Airport-Info/WIPO
WAHI,Kulon Progo/Yogyakarta Intl,Yogyakarta,YO ,INDONESIA,https://acukwik.com/Airport-Info/WAHI
WAHH,Yogyakarta/Adisutjipto Intl,Yogyakarta,YO ,INDONESIA,https://acukwik.com/Airport-Info/WAHH
