ICAO,Airport Name,City,State,Country,Airport Link
,Lynn Field,Bedford,PA ,USA,https://acukwik.com/Airport-Info/3PS2
,Miller,Bedford,VA ,USA,https://acukwik.com/Airport-Info/91VA
,Milton Fire Rescue,Bedford,KY ,USA,https://acukwik.com/Airport-Info/9KY7
,Northeast Community Hospital,Bedford,TX ,USA,https://acukwik.com/Airport-Info/TS28
,Robinson,Bedford,VA ,USA,https://acukwik.com/Airport-Info/VG25
KBFR,Virgil I Grissom Municipal,Bedford,IN ,USA,https://acukwik.com/Airport-Info/KBFR
,Hamilton Farm Golf Club,Bedminster,NJ ,USA,https://acukwik.com/Airport-Info/3NJ0
,Lamington House,Bedminster,NJ ,USA,https://acukwik.com/Airport-Info/8NJ6
,Stefanik,Bedminster,PA ,USA,https://acukwik.com/Airport-Info/PA36
,The Farm,Bedminster,NJ ,USA,https://acukwik.com/Airport-Info/JY06
,Red Roof,Beecher,WI ,USA,https://acukwik.com/Airport-Info/WN11
,Shangrila,Beecher,WI ,USA,https://acukwik.com/Airport-Info/WS25
,Disney Farm,Beechgrove,TN ,USA,https://acukwik.com/Airport-Info/52TN
,Cliche Cove,Beekmantown,NY ,USA,https://acukwik.com/Airport-Info/00NK
,Mountain View Airpark,Beekmantown,NY ,USA,https://acukwik.com/Airport-Info/4NY0
,Vasile Field,Beekmantown,NY ,USA,https://acukwik.com/Airport-Info/NY60
KBEA,Beeville Municipal,Beeville,TX ,USA,https://acukwik.com/Airport-Info/KBEA
,Chase Field Industrial,Beeville,TX ,USA,https://acukwik.com/Airport-Info/TX2
,Christus Spohn Hosptial Beeville,Beeville,TX ,USA,https://acukwik.com/Airport-Info/TA36
,Trml D Ranch,Beeville,TX ,USA,https://acukwik.com/Airport-Info/TE58
,Eagle Creek,Beggs,OK ,USA,https://acukwik.com/Airport-Info/51OK
,Flying H Ranch,Beggs,OK ,USA,https://acukwik.com/Airport-Info/OK50
,Upper Chesapeake Medical Center,Bel Air,MD ,USA,https://acukwik.com/Airport-Info/03MD
,Belcher Airpatch,Belcher,LA ,USA,https://acukwik.com/Airport-Info/0LA3
,Belcher Regional,Belcher,KY ,USA,https://acukwik.com/Airport-Info/57KY
,B-Town,Belchertown,MA ,USA,https://acukwik.com/Airport-Info/MA54
,Norm's Field,Belchertown,MA ,USA,https://acukwik.com/Airport-Info/31MA
,Rodgers Flat,Belden,CA ,USA,https://acukwik.com/Airport-Info/CN26
,Boulder Canyon,Belding,MI ,USA,https://acukwik.com/Airport-Info/56C
KBRG,Belen Regional,Belen,NM ,USA,https://acukwik.com/Airport-Info/KBRG
,Burris Ranch Nr 1,Belen,NM ,USA,https://acukwik.com/Airport-Info/55NM
KBST,Belfast Municipal,Belfast,ME ,USA,https://acukwik.com/Airport-Info/KBST
,Victor,Belfast,ME ,USA,https://acukwik.com/Airport-Info/1ME1
,Waldo County General Hospital,Belfast,ME ,USA,https://acukwik.com/Airport-Info/98ME
,Werner,Belford,NJ ,USA,https://acukwik.com/Airport-Info/15NJ
,Jones Landing,Belgrade,MT ,USA,https://acukwik.com/Airport-Info/05MT
,Kreikemeier,Belgrade,MT ,USA,https://acukwik.com/Airport-Info/4MT1
,Krinitt Helicopters,Belgrade,MT ,USA,https://acukwik.com/Airport-Info/1MT1
,Pierces,Belgrade,MT ,USA,https://acukwik.com/Airport-Info/9MT9
,Sunny Hill,Belgrade,ME ,USA,https://acukwik.com/Airport-Info/ME60
,Pungo District Hospital,Belhaven,NC ,USA,https://acukwik.com/Airport-Info/NC89
,Vidant Multispecialty Clinic,Belhaven,NC ,USA,https://acukwik.com/Airport-Info/NR25
,Country Landings,Bell,FL ,USA,https://acukwik.com/Airport-Info/86FD
,Flying Harness Farms,Bell,FL ,USA,https://acukwik.com/Airport-Info/37FL
,Saw Whet Farms,Bell,FL ,USA,https://acukwik.com/Airport-Info/6FL9
,Shady Bend,Bell,FL ,USA,https://acukwik.com/Airport-Info/9FL5
,Bruce Beard,Bell City,LA ,USA,https://acukwik.com/Airport-Info/52LA
,Chalkley,Bell City,LA ,USA,https://acukwik.com/Airport-Info/LA39
,Chute N Gators,Bell City,LA ,USA,https://acukwik.com/Airport-Info/7LA9
,Bell Island Hot Springs,Bell Island,AK ,USA,https://acukwik.com/Airport-Info/KBE
,Bell Ranch Headquarters,Bell Ranch,NM ,USA,https://acukwik.com/Airport-Info/NM33
,Bell Ranch Waggoner,Bell Ranch,NM ,USA,https://acukwik.com/Airport-Info/NM32
KACB,Antrim County,Bellaire,MI ,USA,https://acukwik.com/Airport-Info/KACB
,Pepper Field,Belle,MO ,USA,https://acukwik.com/Airport-Info/MU14
,Stickle Cattle Farms,Belle,MO ,USA,https://acukwik.com/Airport-Info/MO78
,Panther Helicopters Inc,Belle Chasse,LA ,USA,https://acukwik.com/Airport-Info/06LA
,Southern Seaplane,Belle Chasse,LA ,USA,https://acukwik.com/Airport-Info/65LA
KEFC,Belle Fourche Municipal,Belle Fourche,SD ,USA,https://acukwik.com/Airport-Info/KEFC
,Belle Glade State Municipal,Belle Glade,FL ,USA,https://acukwik.com/Airport-Info/X10
,Duda Airstrip,Belle Glade,FL ,USA,https://acukwik.com/Airport-Info/FA69
,Lakeside Medical Center,Belle Glade,FL ,USA,https://acukwik.com/Airport-Info/9FA2
,"Vft, Llc",Belle Glade,FL ,USA,https://acukwik.com/Airport-Info/18FL
,Lake Conway South,Belle Isle,FL ,USA,https://acukwik.com/Airport-Info/0FL5
,Belle Plaine Farms,Belle Plaine,KS ,USA,https://acukwik.com/Airport-Info/SN10
KTZT,Belle Plaine Municipal,Belle Plaine,IA ,USA,https://acukwik.com/Airport-Info/KTZT
,Rands,Belle Plaine,KS ,USA,https://acukwik.com/Airport-Info/SN32
KEDJ,Bellefontaine Regional,Bellefontaine,OH ,USA,https://acukwik.com/Airport-Info/KEDJ
,Mary Rutan,Bellefontaine,OH ,USA,https://acukwik.com/Airport-Info/5OH3
